sample_index,clean_signal,noisy_signal,filtered_signal
2078,1844.0,1675.0,1684.3389057345707
2079,1746.0,1800.0,1762.9042094885608
2080,1653.0,1361.0,1695.4117654917661
2081,1566.0,1535.0,1591.6048742552175
2082,1487.0,1259.0,1449.3600657498569
2083,1416.0,2238.0,1952.2818208248168
2084,1356.0,2135.0,2229.320170677229
2085,1306.0,405.0,1439.3625378097863
2086,1269.0,1750.0,1438.8814748938776
2087,1243.0,872.0,1209.8890562563556
2088,1230.0,1655.0,1495.4405552013022
2089,1230.0,2050.0,1795.283535826335
2090,1243.0,772.0,1457.8143356506368
2091,1269.0,1713.0,1267.2106297375253
2092,1306.0,1105.0,1394.1822561591243
2093,1356.0,1241.0,1386.4785863329857
2094,1416.0,489.0,714.7088799617977
2095,1487.0,1931.0,1291.907165167047
2096,1566.0,1311.0,1553.4433101180823
2097,1653.0,1327.0,1490.824261972725
2098,1746.0,0.0,706.9310745682634
2099,1844.0,1637.0,1177.7824531023462
2100,1945.0,1881.0,1785.9582046384837
2101,2047.0,2106.0,2101.930366767081
2102,2150.0,1439.0,1706.0051605037654
2103,2251.0,2247.0,1625.1114250002502
2104,2349.0,3131.0,2625.6742130065886
2105,2442.0,2128.0,2521.2206535516934
2106,2529.0,2787.0,2301.940053023827
2107,2608.0,2378.0,2070.908560807624
2108,2679.0,2780.0,2497.3517462055843
2109,2739.0,2640.0,2572.3516620927207
2110,2789.0,2256.0,2364.2739336232357
2111,2826.0,3470.0,3185.212171868568
2112,2852.0,2164.0,2714.2880822401753
2113,2865.0,2904.0,2698.013309735855
2114,2865.0,4095.0,3513.033684087589
2115,2852.0,2970.0,3034.9221459769215
2116,2826.0,2850.0,2886.941912011486
2117,2789.0,2261.0,2366.921706754555
2118,2739.0,2938.0,2566.704765200221
2119,2679.0,2437.0,2610.220361574542
2120,2608.0,2787.0,2771.994118171683
2121,2529.0,3304.0,2944.205608787124
2122,2442.0,3438.0,3392.3121036657703
2123,2349.0,1690.0,2766.9009114726664
2124,2251.0,2082.0,1899.3302417810546
2125,2150.0,1711.0,1828.558364576505
2126,2048.0,1773.0,1863.055804741893
2127,1945.0,1579.0,1846.7188050976438
2128,1844.0,2629.0,2216.6666657922756
2129,1746.0,1235.0,2108.0237987584524
2130,1653.0,2419.0,2130.1749068369377
2131,1566.0,0.0,1317.2052020217204
2132,1487.0,1920.0,1098.0118514984583
2133,1416.0,1744.0,1780.1876740725133
2134,1356.0,1823.0,1983.5269095578255
2135,1306.0,1156.0,1532.835093303945
2136,1269.0,1850.0,1462.0408861549618
2137,1243.0,1086.0,1602.6399666637658
2138,1230.0,249.0,710.3637944022325
2139,1230.0,1413.0,974.3029426963557
2140,1243.0,1541.0,1290.850857289777
2141,1269.0,1519.0,1786.3896102752367
2142,1306.0,0.0,830.230854792963
2143,1356.0,1341.0,752.4192869098023
2144,1416.0,1203.0,1216.7465638468695
2145,1487.0,1334.0,1509.335171606885
2146,1566.0,1338.0,1313.037725646509
2147,1653.0,2061.0,1525.0748092041172
2148,1746.0,1702.0,1862.696381648692
2149,1844.0,1356.0,1545.5766383483033
2150,1945.0,3827.0,3547.424071257533
2151,2048.0,2787.0,2914.8189453162713
2152,2150.0,2435.0,2594.6380590115873
2153,2251.0,1796.0,1733.2622958810236
2154,2349.0,2724.0,2373.1757504475113
2155,2442.0,2468.0,2440.2155021099215
2156,2529.0,2834.0,2673.3311564805863
2157,2608.0,2575.0,2539.746721899668
2158,2679.0,2536.0,2381.6411198024307
2159,2739.0,3231.0,3043.2995130268773
2160,2789.0,2762.0,2954.5568989627895
2161,2826.0,2695.0,2713.7073868967013
2162,2852.0,2897.0,2585.156863971287
2163,2865.0,2937.0,2884.6696310584794
2164,2865.0,2721.0,2805.9393175721975
2165,2852.0,3223.0,3042.4918547013167
2166,2826.0,2523.0,2803.7943635657202
2167,2789.0,2873.0,2701.216865380613
2168,2739.0,2471.0,2670.6240828960476
2169,2679.0,3178.0,2859.9451379941593
2170,2608.0,1506.0,2330.177530876326
2171,2529.0,2796.0,2260.93488200259
2172,2442.0,2539.0,2626.4592988413756
2173,2349.0,2253.0,2569.9580823631195
2174,2251.0,1918.0,2203.089234290126
2175,2150.0,2539.0,2215.180831220499
2176,2047.0,2581.0,2640.429143477473
2177,1945.0,2433.0,2581.727308702936
2178,1844.0,2517.0,2585.231698620248
2179,1746.0,1439.0,1834.3240822381356
2180,1653.0,2087.0,1870.394957400697
2181,1566.0,1541.0,1813.058518175922
2182,1487.0,3309.0,2786.145448404498
2183,1416.0,1327.0,2271.8516802254176
2184,1356.0,1512.0,1617.6257953218633
2185,1306.0,1378.0,1396.1302072707758
2186,1269.0,940.0,1308.275573033153
2187,1243.0,679.0,1035.8197139829992
2188,1230.0,0.0,372.1729885717978
2189,1230.0,1003.0,746.7460606398072
2190,1243.0,772.0,1026.5651362107046
2191,1269.0,1089.0,1413.932344475287
2192,1306.0,2002.0,1734.158219546321
2193,1356.0,1304.0,1561.8220428902457
2194,1416.0,1496.0,1452.9213231980498
2195,1487.0,1870.0,1482.646955496791
2196,1566.0,2050.0,1802.348273524843
2197,1653.0,2165.0,1867.799512751576
2198,1746.0,1023.0,1330.2088178893769
2199,1844.0,1288.0,1014.2028224742191
2200,1945.0,1119.0,1054.6095269558516
2201,2047.0,1626.0,1515.751409675093
2202,2150.0,2317.0,2276.0143614672706
2203,2251.0,2722.0,2521.1652727084042
2204,2349.0,2423.0,2578.451133954247
2205,2442.0,2385.0,2341.6852163612534
2206,2529.0,2448.0,2303.4937131194933
2207,2608.0,3198.0,3119.166801192254
2208,2679.0,3262.0,3048.3224166917125
2209,2739.0,2849.0,2810.9940603371856
2210,2789.0,3555.0,3218.2805921713816
2211,2826.0,2774.0,2986.7217683752324
2212,2852.0,3729.0,3569.0954786752754
2213,2865.0,2657.0,2988.32727796058
2214,2865.0,4095.0,3453.5610112366753
2215,2852.0,3255.0,3466.888875508621
2216,2826.0,2418.0,2910.1144961301784
2217,2789.0,3118.0,2714.5803728821234
2218,2739.0,2503.0,2716.508141883919
2219,2679.0,2906.0,2921.0806717934634
2220,2608.0,2809.0,2814.254928394693
2221,2529.0,3271.0,3217.331259762932
2222,2442.0,3018.0,3117.430678628392
2223,2349.0,1003.0,2206.0521484491937
2224,2251.0,2406.0,2062.9699096976638
2225,2150.0,2224.0,2211.085470419053
2226,2048.0,1697.0,2285.284101517078
2227,1945.0,2473.0,2173.561048999598
2228,1844.0,1566.0,2086.7098096666896
2229,1746.0,1492.0,1782.9738027845542
2230,1653.0,1139.0,1463.8307873673998
2231,1566.0,1276.0,1444.0405930898737
2232,1487.0,1499.0,1365.8140905475273
2233,1416.0,1324.0,1426.675556146016
2234,1356.0,1559.0,1603.899308188251
2235,1306.0,906.0,1278.1779259839948
2236,1269.0,1142.0,1217.753627658796
2237,1243.0,1433.0,1292.5981277533633
2238,1230.0,1441.0,1497.2475143740194
2239,1230.0,0.0,747.1008443969777
2240,1243.0,992.0,530.5943036542013
2241,1269.0,884.0,942.1489410742871
2242,1306.0,931.0,1108.0855396011088
2243,1356.0,1253.0,1188.1694459088744
2244,1416.0,1176.0,1177.8601417784653
2245,1487.0,2124.0,1980.5377814540875
2246,1566.0,1040.0,1556.198219358843
2247,1653.0,0.0,567.9952780881481
2248,1746.0,1752.0,1303.7660111049267
2249,1844.0,0.0,767.029828609853
2250,1945.0,1816.0,1342.8318831258125
2251,2048.0,1933.0,1700.747751054954
2252,2150.0,1762.0,1962.9880634611532
2253,2251.0,1848.0,1766.4692499235018
2254,2349.0,1672.0,1729.0448906721788
2255,2442.0,3237.0,2326.7693146103043
2256,2529.0,2087.0,2280.951879130583
2257,2608.0,2964.0,2504.6625454347814
2258,2679.0,2245.0,2096.1340288078427
2259,2739.0,2083.0,2098.2558348592947
2260,2789.0,3163.0,2711.207393182338
2261,2826.0,3164.0,3010.711410401349
2262,2852.0,2588.0,2825.4270837532627
2263,2865.0,2560.0,2360.8270981004885
2264,2865.0,2758.0,2653.3163043099294
2265,2852.0,2998.0,2804.4857218981715
2266,2826.0,3200.0,3130.9257757361856
2267,2789.0,4095.0,4035.586838808296
2268,2739.0,2163.0,2815.701104525942
2269,2679.0,2430.0,2377.100055685067
2270,2608.0,3273.0,2712.9001102471284
2271,2529.0,2139.0,2229.628720379745
2272,2442.0,2637.0,2490.5768658522625
2273,2349.0,2594.0,2542.958160416315
2274,2251.0,1805.0,2357.605355530564
2275,2150.0,1663.0,1909.9473412923264
2276,2047.0,2115.0,2129.153768947539
2277,1945.0,2231.0,2217.112481044496
2278,1844.0,1603.0,2056.988496692544
2279,1746.0,1443.0,1719.6897045418398
2280,1653.0,1679.0,1583.9838676344084
2281,1566.0,178.0,647.7256809486771
2282,1487.0,755.0,714.1754400416876
2283,1416.0,1372.0,1092.6196468534154
2284,1356.0,886.0,1349.2075528543012
2285,1306.0,1569.0,1480.6187512531744
2286,1269.0,1281.0,1510.4594090965913
2287,1243.0,784.0,1156.265944167119
2288,1230.0,1730.0,1326.4936273135813
2289,1230.0,1725.0,1703.3890563153836
2290,1243.0,1380.0,1457.3871759288995
2291,1269.0,1061.0,1091.9349254909998
2292,1306.0,1842.0,1385.1888410130773
2293,1356.0,1217.0,1445.204399841237
2294,1416.0,1711.0,1543.6335825674037
2295,1487.0,1445.0,1474.511797608965
2296,1566.0,1580.0,1444.1197208007368
2297,1653.0,1148.0,1389.3206406292554
2298,1746.0,1694.0,1458.8096662729286
2299,1844.0,2370.0,2008.4518552713535
2300,1945.0,1664.0,1924.116318887572
2301,2048.0,1818.0,1775.0300053313106
2302,2150.0,2491.0,2102.3388449703675
2303,2251.0,2336.0,2363.6245549641767
2304,2349.0,2267.0,2238.1479335461136
2305,2442.0,2347.0,2141.4229195674616
2306,2529.0,2723.0,2342.832780348584
2307,2608.0,2127.0,2321.26393091989
2308,2679.0,2455.0,2286.6162335337294
2309,2739.0,2926.0,2730.669875012626
2310,2789.0,2439.0,2606.777809042055
2311,2826.0,2983.0,2727.463836547946
2312,2852.0,2408.0,2574.4485540583055
2313,2865.0,2822.0,2598.802305424508
2314,2865.0,3580.0,3178.3692834727435
2315,2852.0,3401.0,3461.4767758530397
2316,2826.0,3022.0,3111.699601199615
2317,2789.0,2806.0,2745.1533829770246
2318,2739.0,2191.0,2436.044823258021
2319,2679.0,3331.0,3135.7597809130098
2320,2608.0,2966.0,3127.317617638791
2321,2529.0,1771.0,2422.620254757309
2322,2442.0,2380.0,2138.5308842967183
2323,2349.0,2421.0,2477.938442976498
2324,2251.0,2224.0,2586.9792273574017
2325,2150.0,2329.0,2408.811700028539
2326,2048.0,1309.0,1873.0766283309704
2327,1945.0,1696.0,1588.0939570603691
2328,1844.0,2575.0,2287.1219449449295
2329,1746.0,3041.0,3001.673352475084
2330,1653.0,1354.0,2211.9982401092284
2331,1566.0,1706.0,1553.5853370508712
2332,1487.0,1680.0,1616.757284382081
2333,1416.0,1195.0,1574.8946460255195
2334,1356.0,876.0,1171.0022939999847
2335,1306.0,780.0,796.8697278939374
2336,1269.0,0.0,546.5836517773224
2337,1243.0,869.0,764.7523741164827
2338,1230.0,1650.0,1567.8549719051398
2339,1230.0,1478.0,1736.7868253062406
2340,1243.0,1002.0,1379.4178737687284
2341,1269.0,965.0,984.2568861347157
2342,1306.0,978.0,931.392249671588
2343,1356.0,1696.0,1386.2344551393828
2344,1416.0,720.0,1133.8112354762995
2345,1487.0,1394.0,1018.0270187323526
2346,1566.0,1897.0,1517.731375536825
2347,1653.0,1108.0,1365.342756632381
2348,1746.0,1687.0,1439.5228898115652
2349,1844.0,1756.0,1541.953661837792
2350,1945.0,0.0,863.6278672697526
2351,2047.0,0.0,-1.0173430589435952
2352,2150.0,2208.0,1092.143355782013
2353,2251.0,2548.0,2408.0078515790324
2354,2349.0,4095.0,3477.041583964878
2355,2442.0,2548.0,3019.850168838001
2356,2529.0,2346.0,2231.0325627992906
2357,2608.0,2717.0,2179.112010492443
2358,2679.0,2581.0,2426.326153374815
2359,2739.0,2349.0,2117.3505908901366
2360,2789.0,2401.0,1967.0321025236276
2361,2826.0,2901.0,2603.817957421116
2362,2852.0,3074.0,3000.9249272881293
2363,2865.0,2747.0,3129.272917396102
2364,2865.0,2897.0,2812.5576635317934
2365,2852.0,3470.0,3183.1814969902284
2366,2826.0,2934.0,3013.977327003769
2367,2789.0,4095.0,3704.6760853519972
2368,2739.0,3576.0,3601.212544217085
2369,2679.0,2757.0,3086.176816778024
2370,2608.0,2593.0,2554.9381904409906
2371,2529.0,2986.0,2701.8190182521953
2372,2442.0,2125.0,2264.486418878318
2373,2349.0,1744.0,2039.2096330431932
2374,2251.0,2446.0,2222.265338184924
2375,2150.0,1396.0,2075.2195793328515
2376,2047.0,2598.0,2412.639686122688
2377,1945.0,2214.0,2542.9668181731477
2378,1844.0,587.0,1624.432210673188
2379,1746.0,0.0,431.9132308883337
2380,1653.0,2196.0,1229.6233246763825
2381,1566.0,2464.0,2499.0578542995527
2382,1487.0,1737.0,2343.79410915058
2383,1416.0,1563.0,1701.414427472031
2384,1356.0,3970.0,3094.6023425399862
2385,1306.0,883.0,2478.377165473069
2386,1269.0,1093.0,1131.3929053155764
2387,1243.0,944.0,531.9245408320173
2388,1230.0,1881.0,1280.1282005663359
2389,1230.0,930.0,1629.8695886020753
2390,1243.0,850.0,1103.5937860229556
2391,1269.0,1869.0,1376.1392122858344
2392,1306.0,1731.0,1842.960947918037
2393,1356.0,2014.0,2307.5477733225625
2394,1416.0,1196.0,1430.513351281842
2395,1487.0,1575.0,1300.1677181787063
2396,1566.0,1657.0,1462.8348420622106
2397,1653.0,1513.0,1654.41124448738
2398,1746.0,1655.0,1500.9803251234398
2399,1844.0,1946.0,1664.7844736547395
2400,1945.0,1680.0,1853.8730452664188
2401,2048.0,2159.0,1932.8835643791422
2402,2150.0,2688.0,2385.5758095149154
2403,2251.0,1645.0,1921.3521294658988
2404,2349.0,2317.0,1959.768794338593
2405,2442.0,3038.0,2771.3994559482844
2406,2529.0,1953.0,2376.748247808866
2407,2608.0,2056.0,1953.273177210022
2408,2679.0,2257.0,1972.1916369719254
2409,2739.0,745.0,1479.8570711329396
2410,2789.0,3017.0,2269.9976246312817
2411,2826.0,3046.0,2989.633597305109
2412,2852.0,3143.0,3199.1366942183886
2413,2865.0,1827.0,2410.9345150384966
2414,2865.0,1884.0,1842.517446132951
2415,2852.0,3008.0,2299.0123416517563
2416,2826.0,2560.0,2763.5454675202263
2417,2789.0,1968.0,2317.0419353128145
2418,2739.0,2107.0,1817.3614848644884
2419,2679.0,2647.0,2453.4154044373367
2420,2608.0,3040.0,2993.5522795590846
2421,2529.0,2321.0,2785.5849239011204
2422,2442.0,2021.0,2068.023474261735
2423,2349.0,2066.0,1912.9027549411207
2424,2251.0,2377.0,2323.122109990544
2425,2150.0,1896.0,2210.658247511322
2426,2047.0,2036.0,1970.9569587084504
2427,1945.0,1978.0,1985.0876407981439
2428,1844.0,1673.0,1959.3879480004452
2429,1746.0,1601.0,1813.9622842239098
2430,1653.0,1941.0,1827.8211031217052
2431,1566.0,1332.0,1696.7040033767355
2432,1487.0,1172.0,1364.1511928281254
2433,1416.0,1177.0,1264.272659611852
2434,1356.0,1541.0,1454.1715486348169
2435,1306.0,1176.0,1244.1138845235707
2436,1269.0,1683.0,1552.9945639763564
2437,1243.0,1800.0,1746.9453927076383
2438,1230.0,1164.0,1520.1001572958935
2439,1230.0,1773.0,1524.837929430783
2440,1243.0,1780.0,1666.4578099177254
2441,1269.0,882.0,1331.0886725375808
2442,1306.0,1250.0,1025.6112101208143
2443,1356.0,1955.0,1541.0221657489938
2444,1416.0,1504.0,1757.3372322535638
2445,1487.0,1817.0,1739.4645533857054
2446,1566.0,1785.0,1747.7771716945497
2447,1653.0,2117.0,1895.6522279107621
2448,1746.0,2008.0,2043.2039295506052
2449,1844.0,1960.0,1956.203725546198
2450,1945.0,2341.0,2169.5704135925516
2451,2048.0,2364.0,2202.7293345989888
2452,2150.0,2069.0,2199.0142823395045
2453,2251.0,2452.0,2282.31079465249
2454,2349.0,2095.0,2169.325528480587
2455,2442.0,3192.0,2963.6781326875916
2456,2529.0,2313.0,2656.2685969849535
2457,2608.0,2707.0,2494.7613489643363
2458,2679.0,1699.0,2035.3261360575764
2459,2739.0,3270.0,2843.3787428508967
2460,2789.0,2825.0,2961.323299893405
2461,2826.0,2573.0,2724.737388531629
2462,2852.0,2091.0,2250.0548151837875
2463,2865.0,3116.0,2491.2772055552905
2464,2865.0,2617.0,2940.583888117658
2465,2852.0,4095.0,3360.9648528045777
2466,2826.0,2546.0,3196.465333336606
2467,2789.0,2054.0,2209.8923044288977
2468,2739.0,3202.0,2555.948863158422
2469,2679.0,1993.0,2569.5944745982856
2470,2608.0,2131.0,2211.0426728378693
2471,2529.0,2546.0,2190.465327627114
2472,2442.0,2314.0,2582.181132625573
2473,2349.0,2476.0,2531.0250428332783
2474,2251.0,2194.0,2540.9766238901952
2475,2150.0,1856.0,2076.882745671486
2476,2048.0,1461.0,1649.927145288168
2477,1945.0,1595.0,1712.2421659404936
2478,1844.0,951.0,1325.97935990719
2479,1746.0,1665.0,1508.2652409983214
2480,1653.0,1862.0,1908.1676562447615
2481,1566.0,1414.0,1813.060060955924
2482,1487.0,1674.0,1699.0326988628165
2483,1416.0,1665.0,1696.2775807209862
2484,1356.0,1923.0,1850.928021624664
2485,1306.0,1072.0,1454.6127224519178
2486,1269.0,1223.0,1149.9666983325308
2487,1243.0,1209.0,1099.0976073812558
2488,1230.0,2679.0,2438.7756758767273
2489,1230.0,1908.0,2145.2497900612816
2490,1243.0,314.0,1155.3125894599352
2491,1269.0,1015.0,606.8558648622883
2492,1306.0,1515.0,1208.182466721374
2493,1356.0,1129.0,1551.267122181146
2494,1416.0,948.0,1067.5756372735668
2495,1487.0,1042.0,959.8126510426175
2496,1566.0,1368.0,1255.8325502057003
2497,1653.0,1196.0,1527.5076529339922
2498,1746.0,917.0,1161.1109088996893
2499,1844.0,2233.0,1945.8090359586465
2500,1945.0,2070.0,2063.071519712111
2501,2048.0,2016.0,2101.502581317554
2502,2150.0,1932.0,1792.2452262200538
2503,2251.0,1193.0,1366.7696081686809
2504,2349.0,1922.0,1698.804451595687
2505,2442.0,2090.0,1886.2597162425952
2506,2529.0,2005.0,2020.1420586656939
2507,2608.0,2847.0,2335.179370761428
2508,2679.0,2549.0,2658.038020835214
2509,2739.0,2525.0,2531.7221103620727
2510,2789.0,3215.0,2732.557530744299
2511,2826.0,2844.0,2860.8487714004823
2512,2852.0,2556.0,2508.612656768884
2513,2865.0,2735.0,2447.9527532350317
2514,2865.0,3245.0,2966.2728464496167
2515,2852.0,3384.0,3211.8262651704513
2516,2826.0,2922.0,3141.5978716653303
2517,2789.0,2824.0,2775.4482787325805
2518,2739.0,2367.0,2487.830385716158
2519,2679.0,4095.0,3931.400957453032
2520,2608.0,2231.0,2580.9606841599543
2521,2529.0,1793.0,2100.9233392116453
2522,2442.0,2990.0,2419.803263899663
2523,2349.0,2965.0,3058.7980659687
2524,2251.0,2762.0,3131.630092360307
2525,2150.0,2179.0,2470.2539852509144
2526,2047.0,1259.0,1737.0679878061128
2527,1945.0,2155.0,1740.5851015379574
2528,1844.0,1804.0,2229.9724947051677
2529,1746.0,1458.0,1795.540591054995
2530,1653.0,1620.0,1551.9191512517905
2531,1566.0,0.0,1016.0531162889205
2532,1487.0,1733.0,1194.0647557952268
2533,1416.0,1896.0,1945.768111288322
2534,1356.0,1214.0,1845.3977174431193
2535,1306.0,1095.0,1158.5170774241933
2536,1269.0,645.0,894.9815956336613
2537,1243.0,1637.0,1272.0481996592628
2538,1230.0,663.0,1176.681016655229
2539,1230.0,1926.0,1435.9143933284288
2540,1243.0,1133.0,1285.214638170097
2541,1269.0,856.0,1162.6622932474468
2542,1306.0,1936.0,1424.2334043987419
2543,1356.0,1597.0,1694.5896579065948
2544,1416.0,1405.0,1541.3049153533332
2545,1487.0,1361.0,1193.8007292676914
2546,1566.0,1485.0,1411.1861738589723
2547,1653.0,2038.0,1665.621538116962
2548,1746.0,1450.0,1739.47358525916
2549,1844.0,1547.0,1453.0125470231237
2550,1945.0,2626.0,2170.0776710432037
2551,2048.0,1738.0,1985.4237603898614
2552,2150.0,2126.0,1955.1664503677878
2553,2251.0,2260.0,1980.7772883968555
2554,2349.0,3611.0,3200.091187337378
2555,2442.0,3056.0,3177.646911587129
2556,2529.0,2203.0,2549.7666053956314
2557,2608.0,3251.0,2901.826989078127
2558,2679.0,2386.0,2545.6736427042174
2559,2739.0,2210.0,2381.4381088186606
2560,2789.0,2271.0,2040.8106211109605
2561,2826.0,2687.0,2423.0614345839276
2562,2852.0,2626.0,2686.3594057813034
2563,2865.0,3747.0,3426.6133005786724
2564,2865.0,2988.0,3366.3744850168014
2565,2852.0,2800.0,2834.431242681496
2566,2826.0,3058.0,2853.4804592838414
2567,2789.0,3055.0,2918.038157971736
2568,2739.0,2371.0,2639.481801140486
2569,2679.0,1887.0,2040.0902194666876
2570,2608.0,3197.0,2708.2372334774755
2571,2529.0,2365.0,2807.053608637353
2572,2442.0,2802.0,2881.9155932762314
2573,2349.0,2984.0,2858.0320786382404
2574,2251.0,2294.0,2638.157781334061
2575,2150.0,2078.0,2286.4036431380027
2576,2048.0,1870.0,1992.2238573663894
2577,1945.0,2507.0,2215.9971285239335
2578,1844.0,1551.0,1945.0905119412057
2579,1746.0,1863.0,1936.3114199007082
2580,1653.0,1568.0,1730.532441213697
2581,1566.0,1486.0,1737.2455605178925
2582,1487.0,1149.0,1526.7825598216502
2583,1416.0,1392.0,1395.0536860274624
2584,1356.0,2242.0,1917.8773711196752
2585,1306.0,1706.0,1977.80102821833
2586,1269.0,1584.0,1817.9061314813632
2587,1243.0,609.0,1016.3273286166877
2588,1230.0,1219.0,973.2431976577838
2589,1230.0,558.0,902.5564436142622
2590,1243.0,1363.0,1100.4158961143316
2591,1269.0,751.0,1062.5361553549822
2592,1306.0,1281.0,1162.2452932171614
2593,1356.0,710.0,1148.4524827222335
2594,1416.0,1949.0,1456.6204435232594
2595,1487.0,0.0,998.2832157820621
2596,1566.0,775.0,420.4716053382759
2597,1653.0,1620.0,1089.5056738510982
2598,1746.0,2032.0,1825.6079596763864
2599,1844.0,1948.0,2073.485062678189
2600,1945.0,2346.0,1964.1945799447826
2601,2047.0,2500.0,2255.2702529770086
2602,2150.0,2481.0,2246.02289494937
2603,2251.0,1821.0,2035.1069395075406
2604,2349.0,2119.0,1991.3415988466063
2605,2442.0,2578.0,2139.8158729045
2606,2529.0,1964.0,2147.9181694383706
2607,2608.0,2629.0,2301.257650599023
2608,2679.0,2689.0,2537.6162927960927
2609,2739.0,2883.0,2826.9682038777246
2610,2789.0,2479.0,2658.4252078662785
2611,2826.0,2871.0,2614.681025118283
2612,2852.0,3157.0,2841.3891750637936
2613,2865.0,2665.0,2822.8759300967595
2614,2865.0,2525.0,2558.943845633351
2615,2852.0,2804.0,2491.3710056917917
2616,2826.0,3284.0,3026.246306276796
2617,2789.0,2061.0,2411.86412598397
2618,2739.0,2431.0,2293.5744258907666
2619,2679.0,2497.0,2358.6540712622095
2620,2608.0,3214.0,2968.1018597242632
2621,2529.0,2662.0,2840.1047411351456
2622,2442.0,1815.0,2263.194719526809
2623,2349.0,2649.0,2393.1656994823006
2624,2251.0,1951.0,2307.2362524184255
2625,2150.0,2559.0,2503.8060595636744
2626,2047.0,3106.0,2730.209659958864
2627,1945.0,2704.0,2927.9156877386445
2628,1844.0,1610.0,2203.3975358264042
2629,1746.0,1386.0,1549.2140779815409
2630,1653.0,1392.0,1419.268583989833
2631,1566.0,1025.0,1193.249187513715
2632,1487.0,806.0,1148.8809393321826
2633,1416.0,1191.0,1133.4977898334353
2634,1356.0,1072.0,1399.1713473659468
2635,1306.0,1488.0,1646.6200715172938
2636,1269.0,2409.0,2145.677895708907
2637,1243.0,1771.0,1901.853544800485
2638,1230.0,919.0,1345.4888403809243
2639,1230.0,767.0,717.2325992102379
2640,1243.0,898.0,727.3910976656068
2641,1269.0,821.0,865.7609842172943
2642,1306.0,2055.0,1508.8418311315659
2643,1356.0,924.0,1487.2719320067768
2644,1416.0,1254.0,1243.1950281389954
2645,1487.0,1291.0,1329.001926742391
2646,1566.0,1092.0,1274.7863821610183
2647,1653.0,1721.0,1382.374116242374
2648,1746.0,1715.0,1596.326227034434
2649,1844.0,2159.0,1885.0128428399562
2650,1945.0,1721.0,1772.4899293327549
2651,2048.0,2435.0,2100.1467471849815
2652,2150.0,2038.0,2022.580523850435
2653,2251.0,2173.0,2010.3033838009105
2654,2349.0,2357.0,2083.7525245726624
2655,2442.0,2527.0,2264.833702270173
2656,2529.0,2884.0,2625.6255572761743
2657,2608.0,2986.0,2795.5396830381665
2658,2679.0,2531.0,2677.3283850047037
2659,2739.0,3521.0,3438.0208812868113
2660,2789.0,3192.0,3211.2170623854063
2661,2826.0,3838.0,3609.480587389062
2662,2852.0,2952.0,3163.5931965484333
2663,2865.0,4095.0,3651.2028645393275
2664,2865.0,2914.0,3290.1329228067684
2665,2852.0,2763.0,2835.860573379963
2666,2826.0,2287.0,2406.2149598668925
2667,2789.0,2249.0,2230.23764554191
2668,2739.0,2971.0,2778.091252572982
2669,2679.0,3397.0,3304.1508176318366
2670,2608.0,2779.0,3315.794681116822
2671,2529.0,2666.0,2742.8572990886432
2672,2442.0,2595.0,2740.826435786353
2673,2349.0,1638.0,1774.3212915485472
2674,2251.0,1815.0,1790.5999195375323
2675,2150.0,2101.0,1923.838782349454
2676,2047.0,2293.0,2304.037871284154
2677,1945.0,1765.0,2234.8467223426705
2678,1844.0,2224.0,2213.066711360414
2679,1746.0,1853.0,2117.904522599974
2680,1653.0,1849.0,1998.038031915689
2681,1566.0,1748.0,1864.328919600683
2682,1487.0,1343.0,1514.9947216894961
2683,1416.0,996.0,1217.3235161160642
2684,1356.0,3615.0,3505.5064443602196
2685,1306.0,1261.0,1511.3204328214076
2686,1269.0,1411.0,1520.0763070063101
2687,1243.0,1517.0,1287.3942315026932
2688,1230.0,1605.0,1590.6507136799553
2689,1230.0,2035.0,1943.5389733627649
2690,1243.0,1123.0,1207.2766664714766
2691,1269.0,1167.0,1162.4038526427485
2692,1306.0,1664.0,1291.0469326254927
2693,1356.0,1175.0,1747.270575804889
2694,1416.0,1476.0,1373.4370705984234
2695,1487.0,1037.0,1211.5007533667736
2696,1566.0,1452.0,1309.4824756593619
2697,1653.0,2490.0,2090.535239417469
2698,1746.0,2133.0,2376.0287485948757
2699,1844.0,1804.0,1918.4209210496092
2700,1945.0,1418.0,1415.1596769973441
2701,2048.0,2675.0,2221.6051914589043
2702,2150.0,1407.0,1806.0024286108717
2703,2251.0,2303.0,1866.920267024356
2704,2349.0,2024.0,1907.1207830249496
2705,2442.0,2146.0,2080.296618950562
2706,2529.0,2920.0,2580.8564784386717
2707,2608.0,2563.0,2691.745367247412
2708,2679.0,1957.0,2208.6647073684753
2709,2739.0,2158.0,1852.827458713105
2710,2789.0,2731.0,2434.35792901423
2711,2826.0,2795.0,2655.586941729247
2712,2852.0,3386.0,3078.435531792344
2713,2865.0,2368.0,2618.476973889353
2714,2865.0,2532.0,2389.9661890406924
2715,2852.0,2572.0,2484.506745690739
2716,2826.0,2587.0,2576.877137499331
2717,2789.0,2486.0,2472.0094284376196
2718,2739.0,3150.0,2814.2397165907378
2719,2679.0,2654.0,2906.0495081927447
2720,2608.0,3426.0,3095.5410454129196
2721,2529.0,2457.0,2940.378159999287
2722,2442.0,1783.0,2101.5102568621255
2723,2349.0,2444.0,2057.527495059226
2724,2251.0,3193.0,2794.8762069944937
2725,2150.0,2396.0,2873.777685880082
2726,2048.0,1631.0,2061.476348435533
